,Date,User,Text
3414,August 3,imidazol97,"Samsung mistake. I bought a Samsung TV for bedroom replacement of Sony that's about 10 years old--darned Sony's don't last. It cuts off for 10 seconds or so with black screen.

Samsung was one I saw a couple months back that was new. 1080. 32inch. Smart. 5300 model. Price just dropped and my wife says the Sony is cutting out more frequently.

The Samsung does NOT have auto timer ON ability. The 40-inch Samsung in the family room has 3 preset times. The Sony had a single time on setting that was easily reset as an alarm clock when needed.

Now I've got to shop models again. Many are 720. Samsung supposedly has a straight forward Smart ability that's easy to use. I intended to switch to internet TV using Spectrum internet possibly... My DSL is probably too slow.

I never would have thunk to look for alarm clock capabilities when in the showroom. I would think Samsung would include that if it's in other software chips.
2015 Cruze 2LT, 2014 Malibu 2LT, 2008 Cobalt 2LT"
3415,August 3,dino001,"
I think the ""denial"" reaction comes from highly suspicious and political way it was all introduced. The first documents were full of materially incorrect statements that seem to all be going ""one way"". Then data that could introduce any doubt was systematically scrubbed from subsequent documents (e.g. Medieval warming period). I'm in the skeptic camp myself, but not a complete denier. This is my position:

1. I don't doubt the climate is changing faster than before. It's always been changing, but now it may be changing faster than before.
2. It is likely that human contribution is a significant factor, but I'm not completely convinced human contribution is decisive factor.
3. The ""Earth is dying"" thesis, or similar catastrophic visions are complete BS, IMHO. Things will change, for many to worse, but we are not going to go extinct, or some garbage like that.
4. For humans, it's more of economic factor, not existential. We should debate how to adapt, not how to stop it. We should look at opportunities (northern climate agriculture, northern passage for shipping) as much as threats (sea water rise displacing large number of people). We should develop technologies coping with some effects (e.g. make desalination cheaper and more practical).
5. Attempts to stop the process are unrealistic, futile and frankly stupid. They are politically motivated by busy body types who will latch to any opportunity to take control over other peoples' lives,cause it's what they live for. Corporations, initially resisting the legislation, joined it on the premise of extra business for themselves. Infamous now are those CFL bulbs with highly toxic filaments, that didn't fix anything, but were shoved down peoples' throats, just to be supplanted by LED bulbs (the issue is much more complex). Another such glaring example is dieselgate by VW - classic attempt to ""save the planet"" by giving everybody cancer through nitrogen oxides. The electric/hybrid vehicles are not ""saints"" either - we will yet to see devastation caused by lithium extraction or storage of highly toxic spent batteries in the future.
6. All of that sums up to conclusion we know something, we don't know whole lot more and political decisions based on this information have potential to do more harm than good. People who are in charge and try to peddle some of ""solutions"" are not trustworthy, their motivation is less than pure.
2018 430i Gran Coupe"
3416,August 3,Mr_Shiftright,"EPA rollbacks are going to hurt the EV industry and give China a very competitive edge on us.

Not a good idea.




MODERATOR --Need help with anything? Click on my name!
Share Your Vehicle Reviews Here"
3417,August 2,tbirdmarco, Hi no hi no excuses everyone I should just come in here at least once a day like I used to ha ha. Tomorrow’s Friday again everyone weather‘s been pretty good over here locally. 
3418,August 2,explorerx4,"@thebean,
With electrification becoming more mainstream in the near future, CAFE starts to become less relevant.
Of course, a fair amount of electricity is still produced from coal.
2017 Ford Fusion SE 2017 Ford F-150 Limited"
3419,August 2,tbirdmarco, Have been enjoying reading the beds I’ve been reading in here from everyone like always. 
3420,August 2,explorerx4,"@tbirmarco,
Are you staying in a Hostel?
2017 Ford Fusion SE 2017 Ford F-150 Limited"
3421,August 2,tbirdmarco,
3422,August 2,tbirdmarco, Explore for not staying in a hotel was a local job fair. 
3423,August 2,explorerx4,"@tbirdmarco,
What did you think of the job fair?
2017 Ford Fusion SE 2017 Ford F-150 Limited"
3424,August 2,oldfarmer50,"28firefighter said:
I’m letting this go. No sense engaging. 
I don't see this ending well.


2015 Mustang GT, 2009 PT Cruiser, 2004 Chevy Van, 2000 Chrysler Sebring convertible"
3425,August 3,oldfarmer50,"abacomike said:
Most of us do not have any direct contact with traffic law inforcement activities because we obey or are in compliance with all traffic laws.  We don’t travel more than 3-5 mph over the speed limit; we stop at red lights and stop signs; we yield the right of way; we come to a complete stop at right-turn-on-red intersections; we travel at 15 mph in school zones; we don’t drive recklessly; we use our directional signals when changing lanes or making turns; and we abide by all traffic laws and signs.

One or two posters here try to defend bending or violating some traffic ordinances or laws as they drive and condemn law enforcement for strictly enforcing laws and regulations.  Why?  Because they find the traffic laws too restricting for their driving preferences.  Tough, isn’t it!

If everyone obeyed the traffic laws, we would all be safer on the roads when we drive.  It’s because of those who violate traffic laws that accidents are on the rise.
We normally cruise at 70-71 in 65 zones but today the police (to steal a phrase from the song Convoy) ""were as thick as bugs on a bumper"".

I was doing my normal cruise speed on I-87 when I passed a trooper in the u-turn. He immediately pulled out and came up on me. I switched to the right to give him passage but he pulled over two cars back. ""This is it"" I thought, first ticket since Reagan was president. He flipped his lights on and..........

....pulled over the Jeep right behind me.
2015 Mustang GT, 2009 PT Cruiser, 2004 Chevy Van, 2000 Chrysler Sebring convertible"
